"1774300_at","YEL009C",-0.1,0.03,-0.04,0.06,-0.09,0.26,-0.22,0.15,0.01,0.15,0.11,-0.32,-0.04,-0.09,0.14,0.08,0.19,0.04,0.88,0.41,1.16,0.54,0.56,0.65,0.44,0.29,0.07,0.31,0.5,0.18,0.15,0.39,-0.32,-0.45,-0.32,0.06,-0.03,-0.1,-0.22,-0.18,0.03,0.01,0.19,0.59,-0.27,-0.29,-0.29,0.19,0.03,-0.4,-1,-1.64,-1.4,0.42,-0.58,-1.12,-0.64,-1.47,-0.14,-1.12,-0.64,-0.54,-0.64,-0.18,0.52,-0.71,-0.29,-0.42,-0.04,-0.03,-0.79,-0.54,0.14,0.31,0.55,-0.18,-0.22,-0.45,0.24
"1772225_at","YPL212C",-0.14,-0.86,-0.67,-0.51,-0.25,-0.23,-0.06,-0.1,-0.06,-0.09,-0.25,-0.36,-0.1,-0.09,-0.22,-0.04,0.34,-0.09,-0.97,-0.22,-0.27,0.29,1.01,0.69,-0.07,-0.34,-0.3,0.16,-0.09,-0.62,-0.47,-0.25,-0.38,-0.07,-0.17,-0.23,-0.04,-0.34,-0.23,-0.06,-0.14,-0.12,-0.47,-0.1,-0.43,-0.49,-0.42,-0.32,-0.76,-0.49,-0.76,-0.49,-0.62,-0.2,-0.22,-0.47,-0.64,-0.6,-0.89,-3.32,-0.69,-0.29,-0.84,-0.23,-0.25,-0.64,-1.25,-1.06,-0.32,0.36,1.12,1.64,-0.06,-0.15,-0.25,-0.34,-0.49,-0.79,-1.09
"1772172_at","YJR002W",-0.07,-1.09,-0.84,-0.81,-0.3,-0.42,0.01,0.07,0.04,-0.14,-0.17,-0.15,-0.27,-0.18,-0.1,-0.04,0.32,-0.04,-0.94,-0.54,-0.25,-0.09,0.51,0.77,-0.32,0.1,-0.25,0.08,0.07,-0.36,-0.56,-0.15,0.55,0.46,-0.01,-0.14,-0.17,-0.15,-0.2,-0.97,-0.54,-0.18,-0.4,-0.81,-0.25,-0.62,-0.6,-0.54,-0.62,-0.38,-0.25,-0.22,-0.1,-0.2,-0.06,-0.12,-0.62,-0.71,-0.97,-2.74,-1.22,-1.29,-0.84,-0.86,-0.42,-1,-1.18,-1.22,-0.62,-0.34,-0.04,0.99,-0.04,-0.23,-0.2,-0.38,0.03,-0.62,-0.67
"1779645_at","YNL112W",0.3,-0.49,-0.94,-0.97,-0.45,-0.51,-0.07,0.04,0.24,-0.09,0.1,-0.14,0.26,0.39,0.34,0.32,-0.22,-0.07,-1.47,-0.79,-0.3,0.88,1.12,0.77,0.23,-0.01,-0.64,0.07,-0.43,-0.97,-0.86,-0.56,1.3,1.7,1.38,0.81,0.49,0.58,0.46,0.3,0.39,0.49,0.36,0.11,-0.23,-0.3,-0.25,-0.36,-0.4,0.25,-0.25,0.18,-0.07,-1.29,-0.29,-0.18,-1.47,-1.18,-0.22,-1.79,-2.25,-2.4,-1.51,-1.36,-0.58,-0.86,-1.89,-1.84,0.1,0.04,-0.71,1.14,0.1,0.1,0.25,-0.62,-0.79,-1.09,-1.74
"1775311_at","YHR187W",-0.03,-0.58,-0.27,-0.18,0.07,-0.29,0.29,-0.09,-0.07,-0.2,-0.25,-0.17,0.06,-0.36,-0.14,-0.38,0.06,-0.23,-0.29,-0.17,-0.06,-0.42,-0.23,-0.38,-0.45,-0.23,-0.27,-0.32,-0.1,-0.23,-0.45,-0.32,0.01,0.29,0.24,-0.15,-0.14,0.29,-0.94,-0.14,0.16,-0.56,-0.92,-0.29,-0.51,-0.49,-0.42,-0.4,0.11,-0.2,-0.47,-0.29,-0.62,0.1,-0.42,-0.27,-0.29,0.26,-0.47,-1.06,-0.56,-0.49,-0.1,-0.43,-0.36,-1.06,-0.3,-0.56,-0.22,-0.3,-0.17,-0.29,0.03,0.04,-0.17,-0.67,-0.4,-0.36,-0.71
"1777630_at","YKL216W",0.21,-0.45,-0.64,-0.34,-0.03,-0.23,0.26,-0.09,0.04,0.03,-0.04,-0.18,0.19,-0.38,-0.01,-0.25,0.18,-0.18,-1,0.7,0.58,0.33,0.12,-0.2,-0.45,-0.6,-0.79,-0.23,-0.07,-0.3,-1.18,-0.76,0.95,0.97,0.59,0.06,0.24,0.21,0.01,-0.09,-0.4,0.24,0.41,-0.49,-0.01,-0.27,-0.1,-0.42,-0.76,-0.84,-0.69,-0.81,-0.86,0.32,-0.23,-0.3,-0.84,-0.89,-0.43,-2.06,-2.84,-2.25,-1.12,-1.32,0.38,-1,-0.84,-0.3,-0.6,-0.69,-0.97,-2.25,-0.12,0.03,-0.04,-0.42,-0.51,-0.49,-0.56
"1771706_at","YBR154C",-0.22,-1.03,-0.67,-0.64,-0.17,-0.51,-0.17,0.57,-0.03,-0.04,-0.25,0.08,-0.15,-0.42,-0.23,-0.43,0.08,-0.06,1.77,-0.43,-0.38,-0.03,0.23,0.53,-0.29,-0.14,-0.38,0.11,0.18,-0.36,-0.58,-0.25,0.68,0.65,0.33,-0.3,-0.1,0.03,0.18,-0.07,-0.15,-0.2,0.01,-0.09,0.45,0.04,0.37,-0.23,-1.4,-1.09,-1.69,-1.15,-1.15,-0.74,-0.67,-0.51,-2.12,-1.69,-0.56,-1.79,-0.89,-1.22,-0.64,-0.86,0.03,0.23,-0.74,-0.84,-0.2,-0.12,-0.58,-0.25,0.12,-0.03,0.29,-0.3,-0.4,-0.45,-1.15
"1776014_at","YDR087C",0.28,0.23,-0.3,0.06,0.4,0.38,0.26,0.5,0.31,-0.17,0.04,-0.14,-0.01,-0.12,-0.03,0.08,0.5,-0.22,-0.6,-0.56,-0.06,0.24,0.54,0.06,0.23,-0.2,-0.29,-0.29,0.08,-1.06,-0.32,-0.29,1.14,0.7,0.46,-0.27,0.12,0.04,0.12,-0.17,-0.2,0.14,0.1,0.01,0.21,-0.07,0.1,-0.58,-1.09,-0.29,-0.74,-0.79,-0.74,-1.22,-0.94,-0.36,-1.6,-1.15,-0.27,-1.94,-1.32,-0.97,-1,-0.43,-0.01,-0.12,-0.86,-0.45,-0.04,-0.06,-0.3,-0.14,0.11,0.03,0.56,-0.67,-0.71,0.14,-0.76
"1773288_at","YPR110C",-0.01,-0.74,-0.51,-0.43,-0.22,0.2,0.08,0.06,0.2,-0.12,0.11,-0.34,-0.1,-0.38,0.15,-0.38,0.32,-0.04,-0.6,-0.36,-0.09,0.42,0.43,0.33,0.19,-0.09,-0.54,-0.34,0.03,-0.69,-0.84,-0.36,0.64,0.61,0.44,0.18,0.33,0.28,0.32,0.16,-0.2,0.2,0.25,-0.29,0.08,-0.25,-0.1,-0.25,-1.22,-0.43,0.25,0.74,0.45,-1,0.31,0.43,-2.25,-1.36,-0.51,-2.4,-1.64,-1.32,-0.79,-0.74,-0.01,-0.67,-1.15,-1.06,0.12,-0.32,0.33,0.23,0.3,0.31,0.14,-0.69,-0.67,-1.29,-1.56
"1773231_at","YJL033W",0.1,-1.64,-1.4,-1.03,-0.07,-0.42,0.25,-0.04,0.06,-0.01,-0.1,-0.22,0.04,-0.49,-0.34,-0.12,0.07,0.39,-1.15,-0.81,-0.58,-0.12,0.49,0.43,-0.2,-0.34,-0.43,0.23,-0.36,-0.81,-1,-0.32,1.62,1.23,0.64,0.41,0.43,0.4,0.46,-0.12,-0.15,0.52,0.11,-0.51,0.12,-0.4,-0.43,-0.29,-1.56,-0.3,-1,-0.81,-0.45,-1.47,-1.03,-0.47,-1.43,-1.09,-0.36,-3.47,-1.25,-0.94,-0.74,-0.69,-0.58,-1.15,-1.36,-1.29,-0.22,-0.22,-0.32,0.3,-0.06,0.01,0.21,-0.94,-0.36,-0.67,-0.64
"1770507_at","YJL125C",0.01,-1.29,-0.79,-0.54,-0.07,-0.15,0.32,-0.09,0.01,-0.22,-0.38,-0.43,-0.03,-0.27,-0.22,-0.4,0.26,-0.29,-0.58,-0.32,-0.36,0.25,0.52,-0.09,-0.09,-0.14,-0.18,-0.23,-0.34,-0.64,-0.12,-0.4,1.06,0.74,0.58,0.68,0.43,0.61,0.29,0.26,0.25,0.6,0.31,-0.25,0.03,-0.15,0.07,-0.47,-0.86,-0.27,-0.94,-0.94,-0.81,-0.79,-1.06,-0.94,-0.74,-0.51,-0.54,-1.69,-0.69,-0.1,-0.14,0.08,-0.18,-1,-0.97,-0.49,0.11,0.1,-0.03,0.18,-0.04,0.07,0.21,-0.97,-0.81,-1.32,-0.38
"1776009_at","YOR361C",-0.01,-0.6,-0.69,-0.36,-0.12,-0.14,0.03,-0.14,0.04,-0.3,0.04,-0.06,0.08,-0.17,0.04,0.04,-0.1,-0.25,-0.45,-0.51,-0.29,-0.09,0.48,0.12,0.2,0.11,-0.09,-0.23,-0.09,-0.27,-0.47,-0.38,-0.49,-0.12,-0.56,-0.45,-1.18,-1.09,-0.86,1.03,-0.1,-0.89,-0.45,0.23,-0.92,-0.45,-0.76,-0.09,-1,-1,-1.84,-1.09,-0.92,-0.4,-0.86,-0.14,-1.84,-1.84,-0.38,-1.18,-1.12,-0.71,-0.42,-0.34,-0.38,-0.36,-0.74,-0.71,0.03,-0.23,-0.17,0.34,0.37,-0.03,-0.32,-0.89,-0.92,-1.64,-1.74
"1779097_at","YOR095C",0.39,-0.49,-0.51,-0.4,-0.09,-0.14,-0.17,0.57,0.21,-0.15,0.28,-0.2,0.03,-0.1,0.14,-0.12,-0.12,-0.15,-1.43,-0.32,0.1,0.48,0.44,0.08,0.19,-0.15,-0.27,-0.09,0.14,-0.36,-0.43,-0.34,0.4,0.4,0.2,0.06,0.08,0.19,0.2,0.06,-0.25,0.07,0.07,-0.71,-0.15,-0.36,-0.45,-0.14,-1.09,-1.79,-1.6,-0.43,-0.25,0.48,-0.03,0.92,-2.84,-3.06,-0.3,-2.25,-2.12,-1.36,-0.94,-0.6,-0.12,-1.06,-1.56,-1.47,-0.17,0.11,-0.29,-0.18,-0.04,-0.06,0.16,-0.81,-0.79,-2.12,-0.2
"1771973_at","YIR012W",-0.07,-0.54,-0.79,-0.45,-0.32,-0.22,-0.14,0.01,0.15,-0.27,-0.03,-0.17,0.1,-0.25,-0.03,0.03,-0.4,0.1,-1.15,-0.15,-0.14,0.21,0.52,0.5,0.19,0.06,-0.09,0.07,-0.32,-0.49,-0.49,-0.2,1.13,0.94,0.49,0.29,0.21,0.16,0.24,0.11,-0.12,0.04,0.15,-0.17,-0.23,-0.42,-0.25,-0.17,-1.03,-0.29,-0.84,-0.74,-1,-0.71,-0.56,-0.43,-1.94,-1.03,0.03,-1.4,-0.94,-0.29,-0.14,0.2,-0.22,-0.92,-0.76,-0.84,0.19,0.03,-0.34,0.07,0.31,0.44,0.51,-0.64,-0.64,-0.86,-1.43
"1778219_at","YOR224C",-0.12,-0.42,-1,-0.64,-0.76,-0.42,-0.09,-0.54,-0.06,-0.22,-0.45,-0.67,-0.25,-0.6,-0.2,-0.69,-0.4,-0.3,-0.81,-0.15,0.34,0.16,0.38,0.18,-0.12,0.31,-0.1,0.24,0.04,-0.25,-0.45,0.04,0.28,0.26,-0.09,-0.17,0.08,0.07,-0.01,0.1,-0.25,-0.23,0.03,0.11,-0.42,-0.51,-0.3,-0.47,-0.67,-0.56,-1.43,-1.12,-1.22,-0.47,-1.09,-0.79,-1.79,-1.4,-0.18,-1.4,-1.47,-1.03,-0.47,-0.4,-0.25,-0.69,-0.64,-1.12,-0.42,-0.22,-1.15,-1.22,0.15,-0.18,-0.01,-0.45,-0.56,-1.12,-2.12
"1779734_at","YMR217W",0.18,-0.2,-0.2,-0.54,-0.14,-0.4,0.08,-0.09,-0.01,0.01,-0.14,-0.15,0.04,-0.12,0.06,-0.14,0.07,-0.22,-1.09,-0.76,-0.49,-0.04,0.83,0.61,0.14,0.28,-0.23,0.29,-0.04,-0.4,-0.81,-0.09,-0.4,-0.06,-0.71,0.12,-1.03,-0.76,-0.29,0.65,0.85,-1.18,0.01,0.15,-1.22,0.43,-0.62,-0.32,-2.06,-1.12,-2.4,-1.74,-1.84,-0.94,-1.56,-1.29,-3.18,-2.4,-0.45,-1.29,-2.84,-1.56,-0.38,-0.74,-0.25,-1.6,-1.79,-1.74,-0.3,-0.97,-0.67,-0.56,0.15,0.11,0.19,-1.09,-1.29,-1.6,-2.74
"1771169_at","YLR249W",0.19,-0.64,-0.47,-0.27,-0.07,-0.29,0.12,0.06,0.04,0.03,0.08,0.15,0.1,-0.01,0.37,0.32,0.11,0.16,-2.06,-0.76,-0.49,-0.04,0.78,0.76,0.59,0.32,0.42,0.26,-0.25,-0.03,-0.97,-0.38,-0.36,-0.25,-0.09,0.21,0.18,0.07,0.12,-0.15,-0.25,-0.12,-0.43,-0.27,-0.56,-0.79,-0.81,-0.23,-1.25,-0.67,-1.51,-1.29,-0.94,-0.89,-1.25,-0.51,-2.32,-2.94,0.04,-1.47,-3.64,-1.79,-0.56,-0.17,-1.64,-1.36,-1.25,-1.69,0.12,-1,-0.4,-1.09,0.07,0.03,0.11,-0.76,-0.06,-1.47,-2.74
"1775150_at","YPL211W",0.06,-0.81,-0.62,-0.51,0.03,-0.03,0.11,-0.07,0.31,-0.29,0.25,-0.3,-0.03,-0.18,0.07,-0.17,-0.01,-0.22,-1.22,-0.86,-0.43,0.18,0.65,0.28,-0.14,-0.34,-0.64,-0.36,-0.38,-0.84,-0.92,-0.6,0.49,0.72,0.63,-0.01,0.03,0.12,-0.04,0.07,-0.32,-0.14,-0.36,0.49,-0.38,-0.49,-0.32,-0.1,-0.84,-0.36,-1,-0.58,-0.42,-0.92,-0.69,-0.17,-1.89,-1.25,-0.49,-2.56,-1.89,-1.79,-1.03,-1.12,-0.01,-0.64,-1.43,-1.25,-0.2,0.01,-0.42,-0.54,0.18,0.07,0.12,-0.54,-0.62,-1.32,-1.64
"1775762_at","YLR197W",0.1,-0.71,-0.71,-0.6,-0.34,-0.4,0.04,-0.25,0.26,-0.18,0.18,-0.3,0.01,-0.32,0.03,-0.04,-0.34,-0.07,-1.56,-0.89,-0.3,0.19,0.57,0.54,0.29,-0.18,-0.27,0.07,0.19,-0.64,-0.92,-0.51,0.14,0.42,0.44,0.1,0.08,-0.09,-0.03,-0.3,-0.42,-0.07,-0.12,-0.27,-0.15,-0.51,-0.36,0.19,-2.32,-1.15,-1.64,-0.86,-0.67,-1.56,-0.76,0.31,-3.32,-2.94,-0.62,-3.32,-3.06,-2.25,-1.12,-1.4,-0.2,-0.43,-1.25,-1.43,-0.22,-0.67,-0.74,-0.56,0.42,0.51,0.88,-0.07,-0.22,-0.89,-1.94
"1772676_at","YHR089C",0.01,-0.94,-0.86,-0.45,-0.36,-0.84,-0.01,-0.58,-0.03,-0.43,-0.34,-0.58,-0.17,-0.47,-0.38,-0.58,-0.32,-0.42,-1.43,-0.69,-0.6,-0.06,0.12,0.23,-0.01,0.23,-0.09,0.12,-0.18,-0.3,-0.32,-0.12,-0.12,0.23,-0.17,-0.25,-0.47,-0.22,0.11,1.01,-0.15,-0.81,-0.03,0.15,-1.4,0.3,-0.56,-0.3,-2.06,-0.86,-1.43,-1.22,-1.25,-0.92,-0.92,-0.86,-2.84,-1.84,-0.81,-2.94,-1.89,-1.79,-1.36,-1.32,-0.29,-0.32,-1.51,-1.84,-0.71,-0.56,-1.25,-1.12,-0.2,-0.34,-0.14,-0.71,-0.47,-2.18,-2.64
"1772817_at","YGR159C",0.2,-0.42,-1.56,-0.49,-0.32,0.12,-0.14,0.34,0.44,0.08,0.1,-0.01,0.2,0.36,-0.12,0.1,0.03,0.42,-1.84,-0.29,0.36,0.62,1.16,1.08,0.62,0.11,-0.36,0.41,0.18,-1.03,-0.92,-0.32,1.29,1.41,0.94,0.57,0.51,0.41,0.32,0.06,-0.07,0.55,0.28,-0.12,-0.36,-0.76,-0.69,0.06,-1.47,-0.71,-1.89,-0.92,-1.12,-1.25,-1.36,-0.62,-2,-1.51,-0.1,-4.64,-1.89,-1.74,-1.4,-0.69,-0.23,-1.64,-1.56,-1.32,-0.15,-0.51,-0.25,0.97,0.2,0.07,0.12,-1.06,-1.09,-1,-2
"1772264_at","YLR009W",0.32,-0.92,-0.56,-0.22,0.37,-0.3,0.33,0.48,0.32,0.12,0.28,-0.1,0.08,0.04,0.07,0.1,0.42,-0.09,-0.89,-0.4,-0.2,0.59,1.05,0.32,0.34,0.04,-0.25,0.04,-0.1,-0.62,-0.76,-0.64,1.3,1.17,0.8,0.41,0.59,0.54,0.59,0.03,0.15,0.53,0.36,-0.15,0.24,-0.09,0.14,-0.49,-1.84,-1.29,-2,-1.22,-1,-0.42,-0.69,0.06,-2.4,-2.06,-0.29,-3.84,-1.69,-1.36,-0.97,-0.6,-0.18,-0.81,-1.18,-0.97,-0.25,-0.12,-0.07,0.67,0.1,-0.29,-0.23,-0.76,-0.86,-1.79,-2.18
"1774721_at","YBR247C",-0.2,-1.79,-1.09,-0.74,-0.38,-0.49,0.01,0.49,0.11,0.48,-0.22,0.24,-0.1,0.03,-0.38,0.07,-0.17,0.08,-1.36,-0.56,-0.67,0.33,0.48,0.44,0.06,0.03,-0.07,0.26,-0.47,-0.51,-0.64,-0.22,1.27,1.12,0.56,0.11,0.39,0.31,0.16,-0.25,-0.36,0.21,0.1,0.1,-0.38,-0.76,-0.4,-0.22,-1.51,-0.54,-1.36,-0.14,-0.51,-1.09,-0.67,-0.49,-2.47,-1.32,-0.07,-2.64,-0.97,-0.74,-0.4,-0.89,-0.38,-1.51,-1.12,-1.03,-0.62,-0.2,-0.38,-0.07,-0.03,-0.22,-0.07,-1.18,-1.03,-1.22,-2.74
"1779946_at","YNL141W",0.46,-0.71,-1.22,-1.29,-0.15,-0.49,0.11,-0.25,0.12,-0.07,-0.4,-0.56,0.07,-0.36,-0.27,-0.58,0.04,-0.15,-1.56,-0.74,-0.81,0.03,0.6,0.67,-0.09,-0.51,-0.3,0.08,-0.23,-0.84,-0.86,-0.36,1.61,0.73,0.18,0.21,0.51,0.34,0.12,-0.07,-0.14,0.59,0.48,-1.29,-0.56,-0.64,-0.45,-0.64,-1.22,-1.06,-1.69,-2,-2.4,-0.3,-0.94,-1.43,-2.18,-1.64,-0.38,-3.06,-2.06,-1.12,-0.38,-0.76,-0.71,-2.06,-1.84,-1.32,-0.69,-0.22,-0.76,-0.38,-0.17,-0.04,-0.07,-1.25,-1.18,-2.84,-3.18
"1777567_at","YBR034C",0.11,-1.74,-1.12,-1,-0.32,-0.74,-0.15,0.6,-0.23,-0.2,-0.25,-0.29,-0.17,-0.2,-0.64,-0.34,-0.25,-0.15,-1.4,-1,-0.86,-0.38,0.11,0.18,-0.3,-0.03,-0.14,0.31,-0.36,-0.43,-0.25,-0.4,-1.15,-0.06,-0.34,-0.42,-0.27,-0.15,-0.89,0.98,0.03,-0.97,-0.74,0.6,-1.25,-0.6,-1.06,0.03,-1.18,-0.01,-1.06,-0.43,-0.89,-1.15,-1.15,-1.36,-2.84,-1.74,-0.62,-2.74,-1.56,-1.64,-0.92,-2,-0.12,-1.06,-0.86,-0.97,-0.67,-1.06,-0.32,-0.6,-0.04,0.11,0.16,-1.09,-1.06,-0.6,-1.36
"1772632_at","YDR429C",-0.01,-0.51,0.46,-0.25,-0.56,0.03,-0.49,0.15,0.61,-0.36,0.26,-0.01,-0.17,-0.2,-0.27,0.34,-0.3,-0.15,-0.15,-0.15,0.2,1.4,0.58,0.48,0.45,0.37,-0.03,0.08,0.37,-0.2,-0.2,-0.03,0.14,0.25,0.18,-0.23,-0.09,-0.09,-0.04,-0.25,-0.27,-0.17,-0.03,0.03,0.36,-0.01,0.31,0.15,-0.47,-0.32,-0.86,-0.64,-0.27,-0.09,-0.4,0.07,-1.18,-0.71,-0.25,-1.94,-1.89,-1.36,-1.03,-0.74,0.36,0.58,-0.58,-0.81,-0.29,-0.14,-0.62,-0.34,0.48,0.25,0.58,-0.17,-0.36,-0.27,-1.25
"1769829_at","YDR450W",-0.23,0.11,-0.27,0.12,-0.32,0.18,-0.36,0.2,0.3,0.53,0.42,-0.1,0.19,-0.06,0.39,0.36,0.36,0.28,-0.6,0.36,-0.03,0.39,0.74,0.76,0.75,0.55,0.37,0.49,0.64,0.04,-0.09,-0.03,-0.27,0.24,-0.01,0.1,-0.09,0.03,0.16,0.38,0.2,-0.2,-0.06,0.85,-0.38,0.18,-0.25,0.01,-0.22,-0.42,-0.62,0.3,-0.36,0.07,0.7,0.65,-0.07,-0.23,-0.2,-1.51,-2.47,-1.79,-1.12,-1.4,0.52,0.39,-0.34,-1.12,-0.34,-0.29,-1.15,-1.56,0.44,0.1,0.11,-0.36,-0.09,-1.32,-2
"1770501_at","YER102W",0.58,0.2,0.2,0.23,0.19,0.1,0.34,0.37,0.52,0.33,0.45,0.24,0.43,0.26,0.71,0.49,0.61,0.32,-0.23,0.1,0.44,1.33,1.18,0.75,0.94,0.81,0.69,0.49,0.48,0.33,0.14,0.23,-0.45,-0.06,0.32,0.3,0.5,0.43,0.33,0.33,0.36,0.1,0.3,0.37,0.12,0.2,0.16,0.11,-1.89,-2.47,-2.56,-1.64,-0.86,0.64,-0.1,1.26,-3.47,-4.32,-0.12,-1.4,-2.64,-2,-1.12,-1.03,0.49,0.12,-0.49,-0.92,0.21,0.04,0.01,-1.09,-0.25,-0.06,-0.15,-0.25,-0.3,-1.32,0.01
"1775186_at","YJL191W",-0.29,-0.49,-0.42,-0.38,-0.22,-0.47,-0.32,-0.36,-0.18,-0.38,-0.23,-0.4,-0.07,-0.25,0.07,0.04,-0.25,-0.51,-0.81,-0.3,0.08,0.23,0.03,0.25,0.15,0.2,0.25,0.14,-0.12,-0.14,-0.22,-0.34,-0.25,-0.4,-0.14,0.48,0.48,0.24,0.08,0.12,-0.18,-0.15,0.21,-0.38,-0.47,-0.56,-0.4,-0.15,-0.86,-0.84,-1.29,-0.92,-0.42,-0.15,-0.23,0.7,-2.18,-2.32,-0.15,-0.76,-0.94,-0.86,-0.25,-0.51,0.01,-0.6,-0.89,-1.36,-0.18,-0.27,-0.94,-0.84,0.14,-0.07,0.34,-0.3,-0.25,-0.92,-1.84
"1769858_at","YLR029C",0.39,-0.04,-0.25,0.12,-0.29,0.08,0.01,0.12,0.38,0.06,0.26,0.01,0.15,0.01,0.52,0.43,0.25,0.26,-0.12,0.39,0.9,1.08,0.96,0.96,1.08,0.85,0.67,0.48,0.51,0.49,0.24,0.29,-0.29,0.12,0.46,0.46,0.62,0.55,0.33,0.39,0.36,0.01,0.26,0.42,0.28,0.14,0.32,0.15,-0.84,-0.6,-0.86,-0.49,-0.23,-0.29,-0.03,0.74,-1.69,-1.89,-0.1,-1.12,-2.18,-2.06,-1.32,-0.86,0.24,0.14,-0.38,-0.97,0.03,-0.29,-0.43,-1.79,0.44,0.21,0.46,0.36,0.1,-1.29,-2.18
"1775448_at","YDR500C",-0.42,-0.38,-0.4,-0.27,-0.56,-0.22,-0.67,-0.43,0.08,0.14,-0.1,-0.32,-0.12,-0.29,0.03,0.04,-0.01,-0.17,-0.34,0.28,-0.3,0.34,0.25,0.34,0.38,0.64,0.34,0.39,0.07,-0.06,0.26,0.18,-0.01,0.25,0.14,0.25,0.04,-0.07,0.07,0.33,1.18,-0.43,0.21,0.79,-0.49,-0.4,-0.17,0.16,-1.03,-1.06,-1.18,-0.58,-0.23,-0.01,0.15,0.79,-1.94,-1.74,-0.18,-1.6,-1.69,-1.29,-0.94,-1.22,0.15,-0.1,-0.56,-0.94,-0.97,-0.38,-1.18,-2.32,0.19,0.06,0.37,-0.25,-0.27,-1.22,-1.84
"1777035_at","YIL148W",-0.27,-0.01,-0.38,-0.17,-0.56,-0.06,-0.4,-0.32,-0.12,0.16,-0.34,-0.2,-0.03,-0.47,0.04,0.04,0.03,0.03,-0.32,0.46,0.36,0.45,0.28,0.58,0.32,0.33,0.07,0.16,0.26,-0.18,-0.38,-0.07,-0.29,-0.18,-0.03,0.2,0.21,0.21,0.01,0.19,0.11,-0.22,0.2,0.33,-0.14,-0.25,0.03,-0.18,-0.97,-1.4,-1.22,-1.03,-0.79,0.24,-0.27,0.66,-1.32,-1.56,-0.15,-1.25,-1.25,-1.51,-1.15,-0.94,-0.23,0.25,-0.67,-1.03,-0.32,-0.17,-1.09,-1.51,-0.12,-0.22,-0.42,-0.51,-0.4,-1.15,-2
"1780186_at","YLR167W",0.19,-0.23,0.04,-0.03,0.19,-0.17,-0.09,0.04,0.54,0.01,0.89,-0.18,0.24,0.07,0.73,0.48,0.12,-0.42,0.01,-0.38,0.06,0.72,0.45,0.45,0.52,0.56,0.25,0.1,-0.06,0.21,-0.2,0.01,-0.18,0.12,0.39,0.45,0.56,0.55,0.48,0.46,0.49,0.26,0.46,0.5,0.51,0.3,0.58,-0.03,-1.18,-1.22,-1.4,-1.09,-0.45,0.2,-0.15,1.19,-1.89,-2.18,-0.29,-1.12,-1.79,-2.12,-1.43,-1.56,0.82,0.39,-0.4,-1.22,-0.2,-0.49,-1.09,-2.06,0.12,0.03,0.26,0.21,0.08,-0.56,-1.6
"1773427_at","YLR367W",-0.12,-0.25,-0.1,0.2,-0.12,-0.04,-0.12,0.12,-0.04,-0.34,0.1,-0.36,0.08,-0.23,0.51,-0.15,0.63,-0.25,-0.74,-0.4,0.07,-0.03,0.42,0.49,0.14,0.15,-0.15,-0.03,-0.29,-0.12,-0.56,-0.49,-0.86,0.29,-0.22,-0.42,-0.51,-0.15,-0.49,1.18,1.56,-0.86,0.03,-0.3,-0.64,0.06,-0.79,0.15,-2.06,-2,-2.06,-1.22,-0.45,-0.34,-0.45,1.34,-2.94,-2.94,-0.18,-1.12,-2.18,-1.6,-0.67,-1.06,0.5,-0.09,-0.6,-1.43,0.14,-0.51,-0.84,-1.84,0.41,0.36,0.38,0.07,-0.09,-1.32,-2.18
"1780116_at","YJL136C",-0.17,-0.58,-0.23,-0.25,-0.36,-0.54,-0.32,-0.47,-0.09,-0.38,-0.32,-0.32,-0.12,-0.56,-0.06,-0.22,-0.29,0.14,-0.92,-0.64,-0.06,0.01,0.07,0.44,-0.07,0.24,0.08,0.06,0.03,0.01,-0.09,-0.18,-1.12,0.1,0.36,0.2,-0.45,0.03,0.1,1.16,0.5,-0.49,0.38,-0.27,-0.81,0.16,-0.18,-0.1,-1.36,-1.56,-2,-1.09,-0.4,0.59,-0.27,1.15,-2.64,-2.56,-0.32,-1.51,-2.4,-2.25,-1.15,-1.4,0.18,0.03,-0.92,-1.36,-0.6,-0.43,-1.15,-2.56,0.19,-0.09,0.34,-0.07,-0.47,-1.47,-2.4
"1778731_at","YLL045C",-0.09,-0.2,-0.54,-0.01,-0.23,-0.07,0.03,-0.15,0.28,-0.09,-0.01,-0.1,0.1,-0.03,0.28,0.11,-0.03,0.26,-0.74,-0.06,0.04,0.7,1.01,0.82,0.69,0.96,0.74,0.68,0.39,0.37,0.12,0.29,-0.43,-0.03,0.18,0.32,0.41,0.46,0.34,0.45,0.39,0.19,0.14,0.77,0.01,-0.06,0.01,0.16,-2,-1.94,-2.56,-1.84,-0.6,-0.01,-0.84,0.82,-3.06,-4.06,-0.34,-1.47,-2.84,-1.79,-1.15,-1.06,0.55,-0.1,-0.47,-1.22,-0.32,-0.64,-0.92,-1.74,0.19,-0.17,-0.09,-0.1,-0.1,-1.94,-3.06
